Category,Sub-Technique,Description,GIF URL,GIF Filename,Creator,Source URL,Page URL
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/28/Untitled/016569dd1083f56ce74ba440fdb49c33.gif,016569dd1083f56ce74ba440fdb49c33.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/11/Flybuys_Give_a_flybuys_Ttn9Vme/06e6f78c04eea401760d234b5459c848.gif,06e6f78c04eea401760d234b5459c848.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/TheNorthFacexGuccipresentedbyHighsnobietyDirectorsCut_1/9818756daf7eb95dd07ddf68dc21c08f.gif,9818756daf7eb95dd07ddf68dc21c08f.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/31/Kid_Culture_-_KEEP_IT_Official_Music_Video_Yrk3UaI/d1b2ff2457a71c7261c1d9b627b5e141.gif,d1b2ff2457a71c7261c1d9b627b5e141.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/05/Cowboy_Bebop___Official_Teaser_Lost_Session___Netflix_XsrKoSv/86b4088aadb9c69330f0660145baa5c0.gif,86b4088aadb9c69330f0660145baa5c0.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/10/Nike_More_Than_Warmth_1jBl0Xy/7d089070b7382ba8dd6afb856f10f3a8.gif,7d089070b7382ba8dd6afb856f10f3a8.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/second.2_1/d9c03add6954a065294d597402b1ecd8.gif,d9c03add6954a065294d597402b1ecd8.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/27/Sheck_Wes_JID__Ski_Mask_The_Slump_God_-_Fly_Away_Directed_by_Cole_Bennet_77YKFtq/c45e490f1e46b98386665da941d928ba.gif,c45e490f1e46b98386665da941d928ba.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/500full/2344df268f06d58623b97e194d7b977d.gif,2344df268f06d58623b97e194d7b977d.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/04/miel_de_montagne_-_le_pigeon_1080p_G39Ybvs/308c553ceaac62766fafa3b079b71a60.gif,308c553ceaac62766fafa3b079b71a60.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/Mar-29-202311-17-13/aece720fd311ebfb4d84f7f4aab6cb5b.gif,aece720fd311ebfb4d84f7f4aab6cb5b.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/09/eLaLiga_SantanderWhat_Cant_Can_Be_CtS4QqH/cf7b8445c871be0d8029dbb6ae5831a0.gif,cf7b8445c871be0d8029dbb6ae5831a0.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/TheNorthFacexGuccipresentedbyHighsnobietyDirectorsCut_2/ce08a75cc774eb026b79fc3ed77cdbbf.gif,ce08a75cc774eb026b79fc3ed77cdbbf.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/04/miel_de_montagne_-_le_pigeon_1080p_fbaN7iY/5a8f9b4d1c5d4f98d59605bae9f6685d.gif,5a8f9b4d1c5d4f98d59605bae9f6685d.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/giphy-2023-03-29T220309.096/feeadb4e40ce839880ce13e13e4cbe4b.gif,feeadb4e40ce839880ce13e13e4cbe4b.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/Mar-27-202311-28-48/f73d9bd82b5052f0ba4b6e25d70ef6c0.gif,f73d9bd82b5052f0ba4b6e25d70ef6c0.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/19/Dec-19-2023_01-55-16/e3f890c7ed8ccc8472530aa37bb4abf6.gif,e3f890c7ed8ccc8472530aa37bb4abf6.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/yonilappin_10000000_570691571162225_8178938988501221312_n/4b6daf80f86b06c521c18f400af9fd4a.gif,4b6daf80f86b06c521c18f400af9fd4a.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/ianponsjewellspace/7a76e6a67eb95f2bcf81e5cfa5a45c03.gif,7a76e6a67eb95f2bcf81e5cfa5a45c03.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/02/AJ_Tracey_-_Wifey_Riddim_4_Official_Video_dSDeggR/d8db0a5ff9205a90f3dae22070f1aa3c.gif,d8db0a5ff9205a90f3dae22070f1aa3c.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/02/Graubunden_-_Best_Version_DC_UKcZnyq/413e8cc9277e371bfd67e6dd15ec3dc4.gif,413e8cc9277e371bfd67e6dd15ec3dc4.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/Youwantedmore.Yougotit__Crashzoom/0ee3608cef21a701c68ff530c12c0300.gif,0ee3608cef21a701c68ff530c12c0300.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/23/Lil_Dicky__HAHAHA_Official_Music_Video_Toywnuk/0e16a4000f35180ab7453dae3a37a154.gif,0e16a4000f35180ab7453dae3a37a154.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/Mar-28-202319-11-18/2b6305d42bb50bf9f5586f4439b9ebf3.gif,2b6305d42bb50bf9f5586f4439b9ebf3.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/11/Flybuys_Give_a_flybuys_HJlg2Aq/d25f6a5ed6864f3b25f0f3b6e2c8cde9.gif,d25f6a5ed6864f3b25f0f3b6e2c8cde9.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/Mar-31-202301-09-05/93e23dd2cf06e8481978b91b93b19cbb.gif,93e23dd2cf06e8481978b91b93b19cbb.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/10/nike___nothing_beats_a_londoner___1080p_XYw5y2T/4508c184df4b710a310614e9d89c4e16.gif,4508c184df4b710a310614e9d89c4e16.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/18/Latto_-_Sunday_Service_Official_Video_oY815tF/a8e09aded8bc20a631af8896d0a5f453.gif,a8e09aded8bc20a631af8896d0a5f453.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/19/sports_direct_-_womens_euros_1080p_t5k9r5g/c390d24347647e7a7be2b06cc06fa62e.gif,c390d24347647e7a7be2b06cc06fa62e.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/28/Beethoven_1992_-_The_New_Puppy_Scene_1_10___Movieclips_ShV6gGw/6857360bafdbb005b26ca6da792e8934.gif,6857360bafdbb005b26ca6da792e8934.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/06/crash_zoom/df811d3206ea4b6b8ebbc7e4361fad0c.gif,df811d3206ea4b6b8ebbc7e4361fad0c.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/Mar-27-202311-38-54/7b30bf819c66c191c6f7de01d7706d05.gif,7b30bf819c66c191c6f7de01d7706d05.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/10/nike___nothing_beats_a_londoner___1080p_dU8Es1K/d0c3c64b249598ac29dc5976c7536996.gif,d0c3c64b249598ac29dc5976c7536996.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2025/02/10/%D7%A1%D7%98%D7%98%D7%99%D7%A7_-_%D7%A4%D7%93%D7%A8%D7%A8_Prod._by_Yinon_Yahel_1_ewrFWtu/ce06676929023fd77872d7b33b4be5c1.gif,ce06676929023fd77872d7b33b4be5c1.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/05/Cowboy_Bebop___Official_Teaser_Lost_Session___Netflix_rdGGU5V/cbeeedb4d18645ccae8bff5eef1c1882.gif,cbeeedb4d18645ccae8bff5eef1c1882.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/ezgif-4-999fd4b889/ac5a543d0a7dbc6a73973811c96aa8ba.gif,ac5a543d0a7dbc6a73973811c96aa8ba.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/07/2/56fb0f95f6796ba0d7611f198b5cca33.gif,56fb0f95f6796ba0d7611f198b5cca33.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/24/Husky_-__Never-ever__l_Music_Video_0j6kwQq/3def77739f470c8fe9d8fb53f41d1a50.gif,3def77739f470c8fe9d8fb53f41d1a50.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/PeriodicMiserableGibbon-max-1mb/fec80e05f34eade271dc1bf57d3c41b1.gif,fec80e05f34eade271dc1bf57d3c41b1.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/giphy-2023-03-26T004902.238/a64e4e49626c07a14bc66cc924950833.gif,a64e4e49626c07a14bc66cc924950833.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/13/calculation-math/f95115345cdf15aca5075286757c2a0b.gif,f95115345cdf15aca5075286757c2a0b.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/10/nike___nothing_beats_a_londoner___1080p_IF4IVwF/fe391b2571c47d20dee96ab70186faad.gif,fe391b2571c47d20dee96ab70186faad.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2025/02/10/%D7%A1%D7%98%D7%98%D7%99%D7%A7_-_%D7%A4%D7%93%D7%A8%D7%A8_Prod._by_Yinon_Yahel_1_J25jo95/63f292ac3d546d5341d331d382e4d5e3.gif,63f292ac3d546d5341d331d382e4d5e3.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/10/nike___nothing_beats_a_londoner___1080p_zPRC1bl/9d57087f96fe5e112c084b6fe69d17eb.gif,9d57087f96fe5e112c084b6fe69d17eb.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/25/2_PE3z0dF/5175257b85d2a6f35eb2efe67a8f79ab.gif,5175257b85d2a6f35eb2efe67a8f79ab.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/Mar-28-202319-10-41/391dc72f028e74f6fbb4294b975cd865.gif,391dc72f028e74f6fbb4294b975cd865.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/07/14/422_HQ_-__NO_SUBTITLES_1_VhbZnpS/d8c098b2a3f1273309197093e4fabe03.gif,d8c098b2a3f1273309197093e4fabe03.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/Christies-SantoInteractive/2ecf9d329c1328d5cafc593d2836027b.gif,2ecf9d329c1328d5cafc593d2836027b.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/22/giphy-2023-04-07T004347.493/9206b34bf303fee3aa3c343643919332.gif,9206b34bf303fee3aa3c343643919332.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/30/giphy_2/c86fa610d26e08f89284eaac84f9ed54.gif,c86fa610d26e08f89284eaac84f9ed54.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/22/Apr-18-202300-08-00/3ce170067ddcf0715b29b745fb21825a.gif,3ce170067ddcf0715b29b745fb21825a.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/giphy-2023-04-14T230728.901/2eac723aa55dd6bd3db04149c31f22ef.gif,2eac723aa55dd6bd3db04149c31f22ef.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/13/AAP_Rocky_-_AAP_Forever_Official_Video_ft._Moby_3gQHO1U/e97f2f7875bd3b5299211cebac4414cb.gif,e97f2f7875bd3b5299211cebac4414cb.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/03/converse_-_as-1_pro_1080p_Ejg5qCU/499614555ec9aa33552772180fd54273.gif,499614555ec9aa33552772180fd54273.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/19/giphy_3_rwrl6lb/cd9d1e817d04bdd16d7e5878b364bf3f.gif,cd9d1e817d04bdd16d7e5878b364bf3f.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/30/Oregon_Football_Create_the_Future_9pWdEY9/91e322b32ec7f5d9f4c0cf4e27e3e077.gif,91e322b32ec7f5d9f4c0cf4e27e3e077.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/22/Mar-29-202310-36-49/746ef3f90937d96797b4534feae9c911.gif,746ef3f90937d96797b4534feae9c911.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/30/giphy_1/75949e020910ef322ab484d303543f28.gif,75949e020910ef322ab484d303543f28.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/Mar-27-202315-22-52/4e8c9d9296dda3848b446cedaec66a54.gif,4e8c9d9296dda3848b446cedaec66a54.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/08/tumblr_nwor56POdY1rvn6njo1_500/823653e88506f20edf98a876601f2b7b.gif,823653e88506f20edf98a876601f2b7b.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/13/AAP_Rocky_-_AAP_Forever_Official_Video_ft._Moby_KP6kMlf/1e639cde777087a19448bf0005c04b86.gif,1e639cde777087a19448bf0005c04b86.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/03/converse_-_as-1_pro_1080p/39bf37b03b1f923243b5555c0519749f.gif,39bf37b03b1f923243b5555c0519749f.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/EU9FOvz9kIi7RaiRWY0G_1600/d9e186773a163a7671e6fafbcc00b05f.gif,d9e186773a163a7671e6fafbcc00b05f.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/30/Oregon_Football_Create_the_Future/ee179ef2ee0ad2a86e188969688ec83c.gif,ee179ef2ee0ad2a86e188969688ec83c.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/11/Joao_Borsch_-_Apaz_BN5q8Ov/ab168e355c4fe48e16671c3d536ce3e4.gif,ab168e355c4fe48e16671c3d536ce3e4.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/30/giphy-2023-04-07T003858.534/1f0e3c41b97946286bab93a1ce5c2b3f.gif,1f0e3c41b97946286bab93a1ce5c2b3f.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/May-30-202322-24-02/a4e685e21f68fa1a700b12b9c7f70003.gif,a4e685e21f68fa1a700b12b9c7f70003.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/30/Oregon_Football_Create_the_Future_Ld9BuVl/c0086891092389644b84e468da847805.gif,c0086891092389644b84e468da847805.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/13/AAP_Rocky_-_AAP_Forever_Official_Video_ft._Moby_eVxGD9o/0b17bf0d27f5c48b06d7fbf711ba0ec0.gif,0b17bf0d27f5c48b06d7fbf711ba0ec0.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/11/Screenshot_2024-02-10_at_10.24.34PM_Zw77sdO/bb424f5c03efe06f32c3372fd34d5d12.gif,bb424f5c03efe06f32c3372fd34d5d12.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/22/Apr-18-202300-07-39/ba7485182e934005beb63440eec9ce8c.gif,ba7485182e934005beb63440eec9ce8c.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/giphy-2023-03-29T220831.586/590341fd2c8832197ae6230f4aa7c283.gif,590341fd2c8832197ae6230f4aa7c283.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/13/AAP_Rocky_-_AAP_Forever_Official_Video_ft._Moby_pcwZNdd/1495dd22a84266439cc3964fda005b43.gif,1495dd22a84266439cc3964fda005b43.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/giphy-2023-04-06T231238.295/b1783558ccae1fe6c9b544c190aef241.gif,b1783558ccae1fe6c9b544c190aef241.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/giphy-2023-03-29T215842.402/db5faa5b18193fd02798cad9bdfa2633.gif,db5faa5b18193fd02798cad9bdfa2633.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/13/AAP_Rocky_-_AAP_Forever_Official_Video_ft._Moby_LL9rHkh/49f06d3ac96b37928324c1305013a369.gif,49f06d3ac96b37928324c1305013a369.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/22/Apr-16-202323-07-44/1e472ba4394914d91c1f53c801804f16.gif,1e472ba4394914d91c1f53c801804f16.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/13/AAP_Rocky_-_AAP_Forever_Official_Video_ft._Moby_uad2kzX/055bc90ab1712ac6db383d982042284f.gif,055bc90ab1712ac6db383d982042284f.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/10Christies-SantoInteractive/946d6d4a40433a205fda8bd71d76c31e.gif,946d6d4a40433a205fda8bd71d76c31e.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/Dec-22-2023_14-44-00/ff2133dd7937444a87806b1c87977eb6.gif,ff2133dd7937444a87806b1c87977eb6.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/23/Apr-05-202321-04-56/10b73d87e80522f8e9841e623152de5d.gif,10b73d87e80522f8e9841e623152de5d.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/30/Oregon_Football_Create_the_Future_ewgyHdT/34e794b5215c9036e2fc8c0d1dc2892b.gif,34e794b5215c9036e2fc8c0d1dc2892b.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/30/giphy-2023-04-07T005238.123/838b0cff990cc5f425b644f9348f4412.gif,838b0cff990cc5f425b644f9348f4412.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/18/JID_FALLON_FINAL_010624/6837c719c10d0a2e0897d019c6348be8.gif,6837c719c10d0a2e0897d019c6348be8.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/18/JID_FALLON_FINAL_010624_ReebeHA/3d4b42a64ab2b0f4821f8c799d2fe67b.gif,3d4b42a64ab2b0f4821f8c799d2fe67b.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/13/AAP_Rocky_-_AAP_Forever_Official_Video_ft._Moby_N9FISFa/fed751bf1f1491af9d886df6d45ea756.gif,fed751bf1f1491af9d886df6d45ea756.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/18/tumblr_d8240f570cf70c710457e23255a7a41c_2cb67e21_540/a6ca5899eb8f2738d91ad21c242ee65e.gif,a6ca5899eb8f2738d91ad21c242ee65e.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/11/Nu_Genea_-_Marechia_with_Celia_Kameni_Official_Video_KwnUMBA/ed6bf55ab544bceffed8f4c3aca362ae.gif,ed6bf55ab544bceffed8f4c3aca362ae.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/24/Kendrick_Lamar_-_HUMBLE._JBTq2Oq/a3f1f0f5bcf153a7a6189b7c30bf00db.gif,a3f1f0f5bcf153a7a6189b7c30bf00db.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/18/tumblr_cd0f2c8b026db21f01da4808f3c61585_7f4d83d3_540/b826ab5d8fcb11ce71a1dee5ad1f8868.gif,b826ab5d8fcb11ce71a1dee5ad1f8868.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/09/13/M.I.A_Bad_Girls_2_Aefm42Z/0fb40e1529ceef9fc1d07bce21553ca1.gif,0fb40e1529ceef9fc1d07bce21553ca1.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/18/Apr-21-202319-13-02/f44c74a19ec75eaa1ef1e83eeaf76873.gif,f44c74a19ec75eaa1ef1e83eeaf76873.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/04/tumblr_b0b9b62f0632d592f6a36fdd0dfe3001_a8388729_540/51637fd9ce5173967367c785a810aa56.gif,51637fd9ce5173967367c785a810aa56.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/17/EditedGIFCrashzoom02/ec59728f537b285b834cbc66962b3335.gif,ec59728f537b285b834cbc66962b3335.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/20/tumblr_a094d4ea6b6c2b54e015a64cf1e3b3c6_8f3d26d6_540/640cbc7ce3461f267510148a785f640f.gif,640cbc7ce3461f267510148a785f640f.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/04/Jan-04-2024_07-43-50/55c57f688bd72ac49a20555bad29bd3f.gif,55c57f688bd72ac49a20555bad29bd3f.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/03/23/Amine_-_Charmander_Official_Music_Video_aWG03t5/b8608d2d65ee711fb68ba0adfe24671c.gif,b8608d2d65ee711fb68ba0adfe24671c.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/24/Travis_Scott_-_I_KNOW__Official_Music_Video_bCIB98Y/8cb388bf8659264ffe7d93b284a241bc.gif,8cb388bf8659264ffe7d93b284a241bc.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/12/Unknown_T_-_Hocus_Pocus_Feat._Loyle_Carner_Official_Video_dCoh0J8/907090f5424ec0e605015b37fef98a1a.gif,907090f5424ec0e605015b37fef98a1a.gif,"",,https://eyecannndy.com/technique/zoom-in
"zoom-in","","",https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/12/Unknown_T_-_Hocus_Pocus_Feat._Loyle_Carner_Official_Video_IaXfROQ/f4648aeb08b70ddf6771f14d37f36c3f.gif,f4648aeb08b70ddf6771f14d37f36c3f.gif,"",,https://eyecannndy.com/technique/zoom-in
